ID,RAJ2000,DEJ2000,Distance (kpc),Mass3Myr (M_Jup),AV3Myr,Mass5Myr (M_Jup),AV5Myr,Mass10Myr (M_Jup),AV10Myr,Model,FFP_class,pmRA (mas/yr),pmDE (mas/yr),pmra_error (mas/yr),pmdec_error (mas/yr),Mjmag,gmag,rmag,imag,zmag,ymag,Jmag,Hmag,Ksmag,F150Wmag,F200Wmag,W1mag,W2mag,W3mag,umag,[3.6],[4.5],[5.8],parallax (mas),parallax_error (mas),Teff (K),Radius (R_Jup),log g (cgs),Spectral Type,v sin i (km s-1),ref,notes,region,detection_method,instrument,catalog,tE_days,thetaE_muas,mu_rel_masyr,u0,rho,Source_I0_mag,Source_VI0,Source_Teff_K,Surface_Gravity_GEarth,Other IDs
3211,242.791371460629,-25.3893930988058,,10.64200681886232,0.0946995330284611,13.91574112473714,0.1751014106512116,14.90991324789804,0.0548017970791212,BHAC15,tentative,-9.422839770793914,-25.10383184027672,,,,,,20.8579998016357,19.7250003814697,18.5580005645752,16.617000579834,15.8210000991821,15.085000038147,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3213,243.467384690604,-24.7322648171225,,4.869838387503168,0.0330189066329836,7.347455510050925,0.2006188824986224,9.543855487737666,0.1621042314168062,BHAC15,robust,-17.48687804746628,-19.44087750983238,,,,,,23.7600002288818,22.0289993286133,21.5209999084473,18.8369998931885,17.701000213623,16.7049999237061,,,,,,,,,,,,1880,,,L2,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe) / SWIMS,DANCe,,,,,,,,,,
3214,243.441208463253,-24.70860704242,,5.246478674146069,0.1649221057508394,6.379345115059302,0.0388468464301567,9.61101786771263,0.061065861761932,BHAC15,robust,-11.31059611845016,-24.21971852850914,,,,,,23.7169990539551,22.05299949646,21.3729991912842,19.1709995269775,17.7250003814697,16.8090000152588,,,,,,,,,,,,1560-1880 ,,,L2-L4,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe)/SWIMS,DANCe,,,,,,,,,,
3216,243.644824418488,-24.3259519935401,,8.79185372365212,0.1555045252739602,9.458337896841556,0.0392547418043917,12.48349540826422,0.2565339115485704,BHAC15,robust,-8.777620921611785,-15.3131404645443,,,,,,22.3990001678467,20.492000579834,19.7849998474121,17.6429996490479,16.6840000152588,15.9060001373291,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3218,243.836085484,-24.1153224641,,12.98815987902766,0.0883084500250598,15.84289223080144,0.1327307649608335,16.51025908562235,0.0301728581170786,BHAC15,tentative,-11.82429851102829,-23.31517369818688,,,,,22.0020008087158,19.923999786377,18.5300006866455,17.9300003051758,16.0340003967285,15.3599996566772,14.8009996414185,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3215,242.774158930458,-24.604413845242,,11.25331451119518,0.1082717274851146,13.51690706143251,0.42396313304432,14.34860142400962,0.0962557607693634,BHAC15,tentative,-9.268609652996062,-19.61241681647301,,,,,,21.1340007781982,19.3780002593994,18.6770000457764,16.7360000610352,15.9940004348755,15.2609996795654,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3219,243.673654710874,-23.8516969207288,,11.19027150405075,0.1091327962329171,14.23624001907224,0.2013155710318844,15.22147948296214,0.1464411660224984,BHAC15,tentative,-11.6821104388237,-18.0373607404232,,,,,23.7110004425049,20.8050003051758,19.0209999084473,18.6459999084473,16.113000869751,15.3339996337891,14.628999710083,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3075,244.608763552795,-24.3093914932225,,10.44736888317577,0.3691088824070787,12.9118678444766,0.0928887021611957,14.7081850501772,0.0733155301905539,BHAC15,probable,-19.46515620756149,-18.50513703894615,,,,,,21.125,19.3390007019043,18.7310009002686,16.6480007171631,15.7790002822876,15.1599998474121,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3077,244.378331165249,-24.1948768191864,,9.216163641516578,0.0504903652696696,10.32039443852472,0.0586215303551255,13.73067674733536,0.0384878350935606,BHAC15,probable,-10.96036542463302,-25.2014232404232,,,,,23.2520008087158,22.048999786377,20.1520004272461,19.4559993743896,17.2180004119873,16.2980003356934,15.5349998474121,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
2998,245.61187540049,-23.1145116212686,,8.38056,,10.4757,,15.71355,,BHAC15,probable,-10.21727717924118,-16.74792916846275,,,,,,21.798999786377,19.2059993743896,,17.0559997558594,,15.3140001296997,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
2997,244.896044747,-23.4571492468,,12.38374559345152,0.1459141846014828,15.36496923188588,0.6248060769848182,15.61780594533498,0.0990154250449313,BHAC15,tentative,-13.35324252653122,-19.64758355689049,,,,,,20.42799949646,18.7159996032715,17.9629993438721,15.8190002441406,14.9879999160767,14.3009996414185,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3223,244.475453965934,-23.4350162407618,,6.981100723560347,0.0369725201818879,8.883384988050958,0.0454841448527661,11.89876922463012,0.038152352203626,BHAC15,robust,-9.83880866575241,-23.71407277655602,,,,,,23.0179996490479,21.1389999389648,20.6100006103516,18.0610008239746,17.1200008392334,16.3159999847412,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3222,243.594001916343,-23.5216351744368,,7.613706063453102,0.1470907570147593,9.632359552861056,0.0790578599513561,12.11154874904456,0.0829605903196099,BHAC15,robust,-5.788411746501922,-19.27447755408287,,,,,,22.0909996032715,20.2950000762939,19.7789993286133,17.4109992980957,16.7929992675781,16.0270004272461,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3224,244.657059473,-23.052368419,,11.97330121210215,0.1647280330471206,14.80507268653898,0.056615583246894,15.51221970116928,0.0433185747305091,BHAC15,tentative,-9.449079642772674,-19.909367156744,,,,,23.2280006408691,20.6030006408691,18.7719993591309,18.1770000457764,16.1499996185303,15.3909997940063,14.6909999847412,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3226,244.632540721,-22.8876637002,,12.55760272517141,0.1880941879060412,15.60204278426978,0.1965772563638296,16.58855546202868,0.1138682785117213,BHAC15,tentative,-12.91695273923874,-21.2260757215023,,,,19.3059997558594,23.0629997253418,20.2929992675781,18.5970001220703,17.8939990997314,15.9820003509521,15.2279996871948,14.5659999847412,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3053,247.195712423617,-24.3231981895434,,10.4757,,15.71355,,15.71355,,BHAC15,tentative,-9.767027507305144,-32.53829724860191,,,,,,20.693000793457,,,16.2679996490479,,,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3135,247.303519406448,-24.1433865935304,,4.19028,,8.38056,,10.4757,,BHAC15,robust,-18.48444808530808,-27.33413846564293,,,,,,23.5909996032715,,21.0919990539551,18.8770008087158,17.5349998474121,16.7210006713867,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
2992,248.368818513868,-23.7384998231455,,5.63605034917236,0.1051450980495427,6.517611507049774,0.0357389788886264,7.748662760787754,0.0598769867721058,BHAC15,robust,-15.40700305509567,-26.8115249402523,,,,,,23.80299949646,22.0370006561279,21.5620002746582,19.0139999389648,17.5839996337891,16.8190002441406,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3155,248.467367790112,-23.6751541486638,,4.19028,,5.23785,,10.4757,,BHAC15,robust,-8.486748347759246,-27.41578061652184,,,,,,23.6879997253418,,21.8460006713867,19.1030006408691,17.6879997253418,16.8929996490479,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3147,246.481771597208,-23.4078735176924,,10.69625538366597,0.029703375700822,16.62945057668528,2.432374012471037,15.29540263269424,0.4068040558684233,BHAC15,tentative,-9.766626487255095,-24.64511640143395,,,,21.8360004425049,,21.1870002746582,18.9489994049072,17.9109992980957,16.0830001831055,15.3819999694824,14.7030000686646,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3050,247.496092093,-22.7469154615,,10.86241857679386,0.1311038899015773,13.87347537696705,0.0651649924520381,15.45147969877967,0.184482179983458,BHAC15,tentative,-7.682276378154754,-16.19133908820152,,,,,,20.7259998321533,,18.7900009155273,16.4150009155273,15.7220001220703,,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3166,249.505449631106,-22.4333118662206,,9.389288742730397,0.0551284521510719,11.87497860444236,0.0763234969018392,14.04345400748471,0.0443181652850737,BHAC15,probable,-2.085200438976288,-28.81422956061364,,,,,23.9899997711182,21.5359992980957,20.0540008544922,19.0470008850098,16.9190006256104,15.9849996566772,15.3079996109009,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3152,245.651821248395,-22.8457687219029,,6.779825313050317,0.0587062617946158,8.304784115094309,0.060924363854239,10.56619778003396,0.0549850285577104,BHAC15,robust,-2.06635333108902,-28.2430663831234,,,,,,23.4449996948242,21.3719997406006,20.6359996795654,18.2679996490479,17.2870006561279,16.5510005950928,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3088,246.143926988216,-22.098203297858,,10.49552465281452,0.2290629264448715,12.95351952278514,0.0633029853280873,14.73237033372472,0.0892842150138415,BHAC15,probable,-18.75104583311081,-27.72628362250328,,,,,23.6660003662109,21.0410003662109,19.2189998626709,18.6599998474121,16.5230007171631,15.8090000152588,15.1599998474121,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3104,247.022307149127,-22.3303430133319,,7.602725104872488,0.0033816743631805,10.07393134919044,0.0945045575144561,12.97235759836027,0.0412771365396953,BHAC15,robust,-21.42456878232956,-19.77230222296715,,,,,23.4610004425049,21.8010005950928,19.9699993133545,,16.7609996795654,16.2189998626709,15.5059995651245,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3234,244.936956285202,-22.1807647040872,,11.44901933353952,0.3161782262020409,14.44795841734266,0.397116439849706,15.47854914809294,0.0484944986268297,BHAC15,tentative,-10.53881181287765,-28.55077130866051,,,,,,20.7229995727539,18.8929996490479,18.2600002288818,16.0699996948242,15.2930002212524,14.5699996948242,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3235,244.843399351287,-21.9162504386155,,9.09917114161023,0.0656162757777593,11.42894996590639,0.0398047037729125,13.85644536817003,0.064626460682053,BHAC15,probable,-11.68937362241745,-22.94655950140953,,,,,24.326000213623,21.5090007781982,19.6079998016357,19.0249996185303,16.8880004882812,16.1159992218018,15.4449996948242,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3089,245.526354753812,-21.7779940451783,,8.983027424075964,0.1425884406895455,11.77713588694913,0.190001204980201,13.88841465247151,0.0247460528631657,BHAC15,probable,-15.37883628416061,-26.10529096198082,,,,,21.9950008392334,21.6000003814697,19.7740001678467,19.0849990844727,16.9500007629395,16.1389999389648,15.4029998779297,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3090,245.644047587264,-21.6514106546536,,9.063422651079778,0.0320401376970914,12.3312584980858,0.0111713636402156,13.5812180045446,0.065475510178703,BHAC15,probable,-9.429356704235076,-20.82119329047203,,,,,24.3470001220703,21.9729995727539,19.9759998321533,19.1100006103516,17.0790004730225,16.3010005950928,15.3909997940063,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3236,245.127181303365,-21.7473289608746,,10.28663401470679,0.0927589855813097,13.11580932589512,0.008499760128322,14.76411212193801,0.054750419462485,BHAC15,tentative,-7.092105041027069,-20.37986905646324,,,,,23.9580001831055,21.0849990844727,19.193000793457,18.6639995574951,16.5779991149902,15.8210000991821,15.1499996185303,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3237,245.243370408489,-21.6196246632495,,4.618247887340884,0.0576959617836557,6.032944179538629,0.0396357219845919,10.45185317929626,0.0422852748021182,BHAC15,robust,-11.18005145597458,-22.92406232428551,,,,,,23.2880001068115,21.4799995422363,20.9869995117188,,17.3229999542236,16.5690002441406,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3091,246.486625945477,-21.2264968398116,,6.467812071058091,0.0595546967679093,7.855497590562463,0.098019068235844,9.40223347707157,0.0997704163632169,BHAC15,robust,-11.96745456266403,-25.54575879645348,,,,,,23.5289993286133,21.757999420166,21.1860008239746,18.3850002288818,17.3349990844727,16.3600006103516,,,,,,,,,,,,2060,,,L1,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe)/EMIR,DANCe,,,,,,,,,,
3011,238.545093975442,-27.4369689610904,,9.787011660158605,0.0745210143875201,11.81231091226471,0.0482511176062594,14.09432902556576,0.0934185611218929,BHAC15,probable,-13.32775081205368,-24.76929242682457,,,,,,21.4939994812012,19.6830005645752,19.1560001373291,16.8680000305176,16.1350002288818,15.4750003814697,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3016,237.38701756334,-27.1465114602004,,9.120098682563832,0.1274456731382665,10.11740515452226,0.0516051374817709,13.16578931777144,0.051474058214837,BHAC15,probable,-17.09304107236862,-27.66259152960777,,,,,,21.7889995574951,20.1569995880127,19.5060005187988,17.2600002288818,16.5030002593994,15.5240001678467,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3018,237.682307171123,-26.2616561675864,,11.25122350978996,0.1321846069064306,15.12977937765828,0.0302683937189551,14.57036158141954,0.0470748837101196,BHAC15,tentative,-9.585019717693328,-32.38077886176109,,,,24.7099990844727,22.5440006256104,21.5909996032715,21.2000007629395,19.3610000610352,16.9570007324219,,15.4580001831055,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3017,236.332877811579,-26.2815681727737,,10.54418395436795,0.0668696022329273,14.2254450387248,0.6319962556998955,14.97210056600984,0.1615785969869003,BHAC15,tentative,-20.44599593687057,-27.20342786383629,,,,,,20.7590007781982,19.0370006561279,18.3470001220703,16.2889995574951,15.6129999160767,14.8819999694824,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3002,235.914384071,-25.5986755021,,11.52027550687494,0.0845589320912981,16.69797345386657,1.17148963552601,16.2156284016735,0.1891254975326934,BHAC15,tentative,-15.19077266263962,-20.10539586615563,,,,,23.6499996185303,20.2870006561279,18.5429992675781,17.9610004425049,15.7810001373291,15.0570001602173,14.4060001373291,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3397,236.709265659779,-25.2322664262058,,9.306449004353594,0.3722037351382534,11.05831313844457,0.0298060823592334,13.9457020578674,0.055559105397993,BHAC15,probable,-18.95707953977585,-23.22470815253258,,,,,,21.511999130249,19.6340007781982,19.0820007324219,16.806999206543,16.0869998931885,15.3929996490479,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3399,235.812013188997,-25.064691845479,,9.030506769166742,0.0209975373762729,11.58508623676195,0.022216056322602,13.85050169238824,0.0547540260904384,BHAC15,probable,-11.90784133481979,-27.17644078803063,,,,,,21.3150005340576,19.5709991455078,19.0879993438721,17.0100002288818,16.2080001831055,15.5719995498657,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3012,239.052290208461,-26.7412165900496,,8.717891285073888,0.0180806994944196,0.169675732057726,0.0371796076051504,13.74336555134577,0.0929380239734216,BHAC15,tentative,-16.47139895963669,-30.9903579480648,,,,,,21.738000869751,20.2000007629395,19.4370002746582,17.1259994506836,16.193000793457,15.4890003204346,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3005,238.569486913192,-26.5050401698957,,7.33299,,9.42813,,15.71355,,BHAC15,probable,-18.01996673154831,-31.49896581244469,,,,,,22.2749996185303,20.6219997406006,,17.5820007324219,16.507999420166,15.746000289917,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3299,239.620643459803,-25.5088545620626,,6.304899839978742,0.0013335262651103,7.513350234159853,0.0569407111598772,9.534494152103624,0.0626881616992201,BHAC15,robust,-11.0499082903862,-22.28857953619957,,,,,,23.701000213623,22.007999420166,21.4060001373291,18.761999130249,17.4029998779297,16.4139995574951,,,,,,,,,,,,1560,,,L4,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe)/EMIR,DANCe,,,,,,,,,,
3295,238.900549567,-25.7832350739,,12.43759492680626,0.2004429547286225,16.06527972159098,0.1401244925354724,16.21097458639124,0.0251073465504552,BHAC15,tentative,-10.26062739896774,-26.46368558478355,,,,,22.4150009155273,20.3959999084473,18.617000579834,18.0240001678467,15.8129997253418,15.0159997940063,14.3070001602173,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3296,239.097597335615,-25.6849384696772,,11.55125593340323,0.4206171828313519,14.38807039650566,0.1058150827039723,15.25616196857782,0.0439683399656273,BHAC15,tentative,-17.90693820524216,-22.33661611151696,,,,,23.69700050354,20.6900005340576,18.9139995574951,18.2369995117188,16.2259998321533,15.4399995803833,14.8240003585815,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3298,238.655939977998,-25.5274802227666,,10.02719220209744,0.0586615461080348,12.32297584263134,0.0634165793424984,14.34105457651602,0.0659013368161567,BHAC15,probable,-19.50844062376022,-32.79610593390465,,,,,23.943000793457,21.2509994506836,19.4360008239746,18.9249992370605,16.5709991455078,15.6990003585815,15.0790004730225,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3258,240.413823744,-24.7862102034,,11.69448923859073,0.0155897420556188,14.83183600865431,0.3405430677738304,15.4868441274344,0.1044981854016836,BHAC15,tentative,-16.78163112211227,-22.74312169623375,,,,,23.2840003967285,20.4150009155273,18.632999420166,17.9909992218018,16.1949996948242,15.3149995803833,14.6120004653931,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3391,237.687359316838,-25.9060396859276,,8.936914905580958,0.0234098689555448,9.976797067552551,0.0244075775398331,13.66249875113198,0.0056363222794865,BHAC15,probable,-26.69663871335983,-32.95065076422691,,,,,24.1100006103516,21.6310005187988,19.9360008239746,19.3799991607666,16.9379997253418,16.0779991149902,15.3889999389648,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3400,236.626511640082,-24.9487041299119,,10.47551354821866,0.1067397369192301,13.14617962258653,0.0655975025827001,14.97894503318672,0.0756758542983802,BHAC15,tentative,-13.90579379606247,-22.27967794013023,,,,,23.8640003204346,21.0389995574951,19.1909999847412,18.5900001525879,16.3880004882812,15.5509996414185,14.826000213623,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3401,236.890375447495,-24.7966284251561,,10.68021040879501,0.0680371673952065,14.13503357991601,0.0564246930077881,15.0404413919042,0.0229490749592023,BHAC15,tentative,-16.31633246946335,-20.92796857428551,,,,,22.9090003967285,20.7210006713867,18.9950008392334,18.4640007019043,16.3209991455078,15.6319999694824,14.9689998626709,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3402,237.313838092286,-24.6941845016102,,7.33299,,8.38056,,10.4757,,BHAC15,robust,-15.72576297330856,-20.27672727179528,,,,,,22.9150009155273,21.2730007171631,,18.201000213623,17.1119995117188,16.2110004425049,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3403,237.302451019384,-24.4767649547335,,7.205124473374322,0.0661199900924381,9.59607344227873,0.1626531705949821,13.0347481838745,0.153959046296643,BHAC15,probable,-14.66972697782516,-27.17424352240563,,,,18.7469997406006,24.8479995727539,22.1219997406006,20.44700050354,19.4769992828369,17.431999206543,16.5389995574951,15.8900003433228,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3341,238.861611868497,-24.2625788630098,,9.361445248512156,0.3832978459430441,10.92962194695664,0.0132081780442363,13.97332371062695,0.0082874583785977,BHAC15,probable,-10.60480941343307,-25.25710637640953,,,,,,21.4150009155273,19.5669994354248,18.8619995117188,16.8729991912842,16.1630001068115,15.4890003204346,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3357,239.701568461,-23.266514523,,11.06830200531436,0.0482103903201155,14.56757602714682,0.4904099490348393,15.06618957122613,0.0916164076201297,BHAC15,tentative,-13.11127723264694,-26.91453893256188,,,,,23.7719993591309,20.5440006256104,18.7849998474121,18.2290000915527,16.2520008087158,15.543999671936,14.8769998550415,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3362,238.932303714805,-23.3413675480334,,7.296485926757871,0.1080471590652373,9.153290233871012,0.0704338974683515,12.33214357114359,0.0694618770483904,BHAC15,robust,-11.21104539442062,-24.24367864203453,,,,,,22.7789993286133,20.9230003356934,20.2719993591309,17.882999420166,16.9050006866455,16.0400009155273,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3364,238.790742881084,-23.2241691464647,,10.15561072146698,0.2725707328635802,13.4093334838799,0.3478599198711694,14.27993578301533,0.1003324216855797,BHAC15,tentative,-12.48216403532028,-20.54789693427086,,,,,24.0139999389648,21.173999786377,19.3850002288818,18.761999130249,16.5879993438721,15.8090000152588,15.0310001373291,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3365,239.262899437213,-22.6535730771034,,8.777763074621527,0.2346856722787884,13.03617321904249,0.185426623797144,13.47814017505888,0.0692439991654732,BHAC15,tentative,-12.09429324674606,-22.35265882086754,,,,,,21.8150005340576,20.056999206543,19.3229999542236,17.0620002746582,16.2929992675781,15.6020002365112,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3366,238.824180883145,-22.243687505077,,7.953131266514168,0.0669768550677837,9.100902958851568,0.0528493148500545,12.70312438659034,0.0162883295952488,BHAC15,robust,-15.13822616147995,-29.43286473822594,,,,,,22.0960006713867,20.3309993743896,19.6830005645752,17.326000213623,16.4440002441406,15.66100025177,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3367,239.014973120698,-22.1997336622091,,6.791773759729852,0.0366265068578303,8.384521135733058,0.0370876202879881,10.94360638714112,0.0299240764044884,BHAC15,robust,-11.45155871915817,-17.98862130713463,,,,,,23.0879993438721,21.4090003967285,20.7329998016357,18.2639999389648,17.2600002288818,16.3309993743896,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3007,235.902415587224,-24.3391437581142,,8.922842855853387,0.0076453136340017,11.39949197677649,0.0747368668511465,13.87133514612231,0.0116555344182659,BHAC15,probable,-21.85252440977096,-28.25818212103844,,,,,24.3090000152588,21.6669998168945,19.9379997253418,19.3540000915527,17.0069999694824,16.1280002593994,15.335000038147,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
3404,236.417652532534,-24.3686692240849,,4.19028,,8.38056,,11.52327,,BHAC15,robust,-9.536834846019744,-29.0143008954525,,,,,,23.4139995574951,21.9890003204346,,18.5470008850098,17.5520000457764,16.6730003356934,,,,,,,,,,,,1560-1740,,,L3-L4,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe)/SWIMS,DANCe,,,,,,,,,,
3200,237.068957134995,-23.1286022505958,,4.19028,,8.38056,,10.4757,,BHAC15,robust,-14.17925513792038,-21.9442439801693,,,,,,23.6499996185303,,,18.757999420166,17.4950008392334,16.5559997558594,,,,,,,,,,,,2060,,,L0,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe)/EMIR,DANCe,,,,,,,,,,
3008,236.190058877688,-23.2032772382682,,9.332247897362082,0.1200806595104362,12.05676806855791,0.0626602980818121,13.99739981042094,0.091258983423867,BHAC15,probable,-16.01867641019821,-27.94367940497398,,,,,,21.076000213623,19.6660003662109,18.8430004119873,16.5410003662109,15.8479995727539,15.2370004653931,,,,,,,,,,,,,,,,,Miret-Roig 2022,,Upper Scorpius,astrometry, Multi-instrument (DANCe),DANCe,,,,,,,,,,
